fecha_vigencia,lista_id,planta,valor
27.01.2026,COMB-04-2026,CHIMBOTE,13.1098
27.01.2026,COMB-04-2026,CUSCO,15.1748
27.01.2026,COMB-04-2026,EL MILAGRO,14.691
27.01.2026,COMB-04-2026,ETEN,13.7116
27.01.2026,COMB-04-2026,ILO,14.2072
27.01.2026,COMB-04-2026,IQUITOS,12.01
27.01.2026,COMB-04-2026,JULIACA,15.0686
27.01.2026,COMB-04-2026,LIMA,13.4756
27.01.2026,COMB-04-2026,MOLLENDO,14.5966
27.01.2026,COMB-04-2026,PISCO,14.1246
27.01.2026,COMB-04-2026,PIURA,12.3782
27.01.2026,COMB-04-2026,PTO. MALDONADO,12.2683
27.01.2026,COMB-04-2026,PUCALLPA,12.0
27.01.2026,COMB-04-2026,SALAVERRY,13.9712
27.01.2026,COMB-04-2026,SUPE,13.924
27.01.2026,COMB-04-2026,TALARA,12.1776
27.01.2026,COMB-04-2026,TARAPOTO,15.0863
27.01.2026,COMB-04-2026,YURIMAGUAS,12.43
27.03.2026,COMB-17-2026,CHIMBOTE,21.5822
27.03.2026,COMB-17-2026,CUSCO,24.19
27.03.2026,COMB-17-2026,EL MILAGRO,23.0336
27.03.2026,COMB-17-2026,ETEN,22.184
27.03.2026,COMB-17-2026,ILO,23.8596
27.03.2026,COMB-17-2026,IQUITOS,18.9
27.03.2026,COMB-17-2026,JULIACA,24.0838
27.03.2026,COMB-17-2026,LIMA,21.712
27.03.2026,COMB-17-2026,MOLLENDO,23.9068
27.03.2026,COMB-17-2026,PISCO,22.361
27.03.2026,COMB-17-2026,PIURA,20.7208
27.03.2026,COMB-17-2026,PTO. MALDONADO,20.3583
27.03.2026,COMB-17-2026,PUCALLPA,18.89
27.03.2026,COMB-17-2026,SALAVERRY,22.4436
27.03.2026,COMB-17-2026,SUPE,22.1604
27.03.2026,COMB-17-2026,TALARA,20.5202
27.03.2026,COMB-17-2026,TARAPOTO,23.4289
27.03.2026,COMB-17-2026,YURIMAGUAS,19.52
28.04.2026,COMB-25-2026,CHIMBOTE,19.588
28.04.2026,COMB-25-2026,CUSCO,23.1162
28.04.2026,COMB-25-2026,EL MILAGRO,22.7976
28.04.2026,COMB-25-2026,ETEN,22.538
28.04.2026,COMB-25-2026,ILO,22.6796
28.04.2026,COMB-25-2026,IQUITOS,17.29
28.04.2026,COMB-25-2026,JULIACA,23.01
28.04.2026,COMB-25-2026,LIMA,20.296
28.04.2026,COMB-25-2026,MOLLENDO,22.833
28.04.2026,COMB-25-2026,PISCO,22.715
28.04.2026,COMB-25-2026,PIURA,20.4848
28.04.2026,COMB-25-2026,PTO. MALDONADO,19.4483
28.04.2026,COMB-25-2026,PUCALLPA,17.28
28.04.2026,COMB-25-2026,SALAVERRY,22.7976
28.04.2026,COMB-25-2026,SUPE,20.7444
28.04.2026,COMB-25-2026,TALARA,20.2842
28.04.2026,COMB-25-2026,TARAPOTO,23.1929
28.04.2026,COMB-25-2026,YURIMAGUAS,16.88
29.05.2026,COMB-33-2026,CHIMBOTE,19.7178
29.05.2026,COMB-33-2026,CUSCO,23.4112
29.05.2026,COMB-33-2026,EL MILAGRO,21.4996
29.05.2026,COMB-33-2026,ETEN,20.6264
29.05.2026,COMB-33-2026,ILO,23.5646
29.05.2026,COMB-33-2026,IQUITOS,16.99
29.05.2026,COMB-33-2026,JULIACA,23.305
29.05.2026,COMB-33-2026,LIMA,19.8712
29.05.2026,COMB-33-2026,MOLLENDO,23.128
29.05.2026,COMB-33-2026,PISCO,20.3196
29.05.2026,COMB-33-2026,PIURA,19.1868
29.05.2026,COMB-33-2026,PTO. MALDONADO,19.6983
29.05.2026,COMB-33-2026,PUCALLPA,17.05
29.05.2026,COMB-33-2026,SALAVERRY,20.9922
29.05.2026,COMB-33-2026,SUPE,20.119
29.05.2026,COMB-33-2026,TALARA,18.9862
29.05.2026,COMB-33-2026,TARAPOTO,21.8949
29.05.2026,COMB-33-2026,YURIMAGUAS,15.78
29.07.2026,COMB-55-2026,CHIMBOTE,24.5204
29.07.2026,COMB-55-2026,CUSCO,25.8538
29.07.2026,COMB-55-2026,EL MILAGRO,26.2432
29.07.2026,COMB-55-2026,ETEN,25.2638
29.07.2026,COMB-55-2026,ILO,25.5394
29.07.2026,COMB-55-2026,IQUITOS,21.98
29.07.2026,COMB-55-2026,JULIACA,25.9128
29.07.2026,COMB-55-2026,LIMA,24.6266
29.07.2026,COMB-55-2026,MOLLENDO,25.2874
29.07.2026,COMB-55-2026,PISCO,24.4968
29.07.2026,COMB-55-2026,PIURA,25.429
29.07.2026,COMB-55-2026,PTO. MALDONADO,21.7483
29.07.2026,COMB-55-2026,PUCALLPA,21.09
29.07.2026,COMB-55-2026,SALAVERRY,25.5116
29.07.2026,COMB-55-2026,SUPE,24.8508
29.07.2026,COMB-55-2026,TALARA,25.2284
29.07.2026,COMB-55-2026,TARAPOTO,26.5559
29.07.2026,COMB-55-2026,YURIMAGUAS,21.33
31.03.2026,COMB-18-2026,CHIMBOTE,22.1604
31.03.2026,COMB-18-2026,CUSCO,25.3464
31.03.2026,COMB-18-2026,EL MILAGRO,23.6118
31.03.2026,COMB-18-2026,ETEN,23.3404
31.03.2026,COMB-18-2026,ILO,25.016
31.03.2026,COMB-18-2026,IQUITOS,19.88
31.03.2026,COMB-18-2026,JULIACA,25.2402
31.03.2026,COMB-18-2026,LIMA,22.8684
31.03.2026,COMB-18-2026,MOLLENDO,25.0632
31.03.2026,COMB-18-2026,PISCO,23.5174
31.03.2026,COMB-18-2026,PIURA,21.299
31.03.2026,COMB-18-2026,PTO. MALDONADO,21.3383
31.03.2026,COMB-18-2026,PUCALLPA,19.87
31.03.2026,COMB-18-2026,SALAVERRY,23.6
31.03.2026,COMB-18-2026,SUPE,23.3168
31.03.2026,COMB-18-2026,TALARA,21.0984
31.03.2026,COMB-18-2026,TARAPOTO,24.0071
31.03.2026,COMB-18-2026,YURIMAGUAS,20.01
